index,tweet,label
4771,"jadi keinget,, dulu suka bgt ma ini lagu ampe ngapain aja tuh nyanyi lagu ini, mandi,makan,kerja,santai aja nyanyiin nih lagu tanpa tau videoclip aslinya.. pas buka ytb and nonton vclip nya,, auto kicep saya tapi jujur lagunya emng bagus nagih lagi",Neutral
4772,pagi pagi di keadaan gue yg ga enak badan bisa makan bubur itu sesuatu,Neutral
4773,iya p santai,Neutral
4774,jangan menoleh kebelakang dan lihatlah kedepan saja. cobalah yang terbaik dan kau dapat mengubah nasibmu,Neutral
4775,kalau gitu nol kan saja mereka di jabar.,Neutral
4776,sudah biasa,Neutral
4777,tolong terimalah cintaku ku tak bisa hidup tanpamu lebih baik ku mati saja bila harus hidup tanpamu,Neutral
4778,air cukup deras membawa material potongan-potongan kayu,Neutral
4779,"imunitas seperti apa yg mrk maksud prof? kekebalan terhadap segala yg berkaitan dgn hukum positif kah, sehingga anggota dpr bebas berbuat apa saja menghina, menyakiti hati rakyat? semoga rakyat bisa mengambil pelajaran kedepan agar lebih berhatia"" dan cerdas memilih wakila""nya",Neutral
4780,rommy dibui selama satu tahun dan denda rp100 jutaa ,Neutral
4781,tentu muhaimin iskandar senyum-senyum dikulum. ia baru saja mendapat peringatan dari pbnu. gara-gara..,Neutral
4782,tetaplah santai meski hari ini ada olimp,Neutral
4783,sensi pake yg biasa atau yg kf94 kak? btw makasih yaa,Neutral
4784,"baiik, fiel sendiri apa kabar??",Neutral
4785,what a shame bro santai santai ye jangan marah marah jangan cari pulakaku sayang hg,Neutral
4786,selain itu meskipun banyak aktifitas beneran santai dan sama sekali tidak menekan! bisa skip aktivitas kalau lagi sibuk. bisa di cek nih kalender februari! gimana seru dan menarik kan? tunggu apalagi. rumah? ya natcy aja!,Neutral
4787,"good morning! saya masih avail, tapi regular only if you don't mind. kebetulan side faceclaim saya mark lee. saya orangnya easy going dan flexible, suka banget diajak ngobrol santai. saya juga perhatian dan bucin banget sama pacar. titip carrd saya ya, boleh dibaca-baca dulu.",Neutral
4788,"biasa aja si gw sama ale jg ga awkward skrg, awal awal putus doang awkwardnya tp yaudah lama lama juga kebiasa balik lg kayak semula",Neutral
4789,"inti twit yg saya tangkap: 1. kl indikasi covid gak usah tes di bali. ignore aja 2. kl tes positif jgn koar2 nanti kl orang tau banyak covid di bali, wisata tutup lagi 3. yg biasa cepu ini orang2 jakarta 4. penulis tdk suka kebiasaan cepu orang jakarta",Neutral
4790,apa kabar juniordanyw,Neutral
4791,"hm, tp jawabannya bukan versi 1 detika sih ini, tp tetep menarik dibaca",Neutral
4792,"sakit tenggorokan, bersin2, mual sampe muntah, badan kek gaenak tapi ga demam. pas iseng baca gejala omicron langsung ovt. doain aku sehat2 yaa, semoga ini cuma masuk angin sama radang biasa sedih rasanya kena penyakit ini",Neutral
4793,edisi spesial valentine samsung galaxy s22,Neutral
4794,boom pernah meng-sms hyoyeon sekedar menyapa setalah berakhirnya iy2 tapi ia mendapat kecewa karena hyoyeon melupakannya begitu saja,Neutral
4795,aneh bat sodara wa. klo orang kena covid kan biasanya emang d-dimmer nya ga normal aka terjadi pengentalan darah. eh malah gw disalahin karena pola hidup nya ga bener makanya darahnya kentel,Neutral
4796,"seperti biasa, bingung mau makan apaana¦",Neutral
4797,"jangan selalu katakan ""masih ada waktu"" atau ""nanti saja"". lakukan segera, gunakan waktumu dengan bijak.",Neutral
4798,"dan pernyataan cinta itu dibalas oleh muyi, mrk lalu saling mengirim pesan manis di akun sina weibo masing""",Neutral
4799,eh ist ini udah 12 hari memang gak ada kabar apapun atau elu yang kagak mau berkabar,Neutral
4800,gpp dek. santai aja. gw pernah kok tahun 2008. tapi bedanya ga jadi kalah. kalau ini ga jadi menang awikwok siiuu,Neutral
4801,"hidup terlalu singkat jika hanya menyesal. hidup hanya sekali, namun jika digunakan dengan baik, sekali saja cukup!",Neutral
4802,bapak itu biasa yang membawa gerobak sekarang hilang,Neutral
4803,berarti biasa aja yaa,Neutral
4804,aku hanya manusia biasa yang tak sempurna adn kadang salah..,Neutral
4805,baru saja mengirim foto agropolis wonosalam,Neutral
4806,"ngalir aja, dftr snm aja asal daftar eh tau tau lolos. tentu saja dibarengi doa dan ibadah",Neutral
4807,"agama harusnya bebas dari urusan2 yg buka. urusan agama, tp para pemain ""barisan sakit hati"" ini tetap memaksakan segala cara termasuk melibatkan seolah-olah urusan agama saja.. pantas saja dulu dipecat jokowi karena nggak ada yg beres rupanya, karena cuma bisa nyinyir tp kerja 0",Neutral
4808,"sudah di tampar keras oleh ketidakpastian, masih saja memeluk erat sebuah harapan.",Neutral
4809,mbesuk yen kowe uwis ora krungu kabarku ngapuranen aku wis tau ngarepke kowe,Neutral
4810,"ahaha!! tentu saja aku sangat rajin dalam berkebun, karena sudah biasa.",Neutral
4811,: aku mengganti handukku : kalian ingin tahu merek handukku? nanti saja ^_^!! hahaha : ini bisa dijadikan konten haha : baiklah selamat malam untuk hari ini!,Neutral
4812,"jimin tetap banyak istirahat, minum obat, makan sehat 3x sehari ya sayang tetap i miss u so bad but aku juga berharap kamu lekas pulih supaya bisa ngejalanin aktivitas spt biasa ya",Neutral
4813,masa pemulihan biasanya akan sangat membosankan tapi bisa juga menjadi titik utk berppikir jernih,Neutral
4814,"hahaha, santai. dia bestie gw dari smp, orangnya emang gitu tapi sebenernya dia baik kok",Neutral
4815,"andaikan saja aku tahu, kau tak hadirkan cintamu. inginku melepasamau dengan pelukan",Neutral
4816,"jika mau adil ingat juga kebaikannya, jangan melulu kesalahannya saja gitu yaa cantik",Neutral
4817,yg buat cewek nyaman tuh; 1. perhatian 2. pengertian 3. gak egois 4. gak ilang2an 5. gak over 6. menjaga ceweknya. 7. selalu ada kabar,Neutral
4818,"oke, kak wulan. sama-sama ya. beyar senang mendengar kabar baiknya. selamat menikmati layanan indihome-nya kembali dan selamat berakhir pekan :) -beyar",Neutral
4819,"ini antara dia yg g paham, dia yg pake joki skripsi ato dia biasa kdrt nih aslii",Neutral
4820,halo ryuu~ apa kabar?,Neutral
4821,apa kabar hari ini?,Neutral
4822,kayaknya emang wajar si. aku dulu gitu. aku bersihin biasa. skrg udah gede kucingnya,Neutral
4823,"i remember having over 20k air asia points tapi banyak dh expired, tinggal 12k saja",Neutral
4824,": aku menemukan kentang goreng yang sangat enak : aku akan memberitahu kalian nanti : tunggu saja : tidak sekarang, karena apa saja bisa dijadikan konten : aku akan melakukan apapun dengan diriku sendiri : jadi ini memakan waktu yang lama ^_^",Neutral
4825,": tentu saja, jika aku mengatakan aku 18 tahun, orang-orang akan percaya aku masih 18 tahun : orang yang bilang ""maaf?"" ayo muncul.. : hahaha : orang yang bilang ""itu berlebihan"" ayo muncul.. : eonni, oppa, paman, adik (dengan gaya imut)",Neutral
4826,"banguna"" bukak livescore manu kalah.. biasa",Neutral
4827,milet kayak biasa suara nya outstanding banget + ditambah alunan piano nya hayato sumino,Neutral
4828,tentuu saja,Neutral
4829,lihat endingnya saja..,Neutral
4830,"kita bisa saja menuntut sesuatu agar terjadi. namun kehendak tuhan kan (?) dan pada intinya sesuatu yg kita inginkn tidak akan terjadi adalah suatu proses yg terbaik buat kita, tetplah tenang mengalir..",Neutral
4831,treasure comeback yang sudah ada yang mau jadi apa saja kerugian p mksoed,Neutral
4832,mood ku bagus sejak masuk sma,Neutral
4833,"pedri : ""publik sangat penting bagi kami. mendengarkan kehangatan dan kasih sayang mereka luar biasa dan memberi anda banyak kekuatan.",Neutral
4834,inii!! ini totebagnya hand painted dan dijahit sama anak-anak luar biasa loh!! mungkin temen-temen yg mau beli totebag sekalian dukung anak-anak disabilitas bisa cek di ignya yaa!,Neutral
4835,ke jurang saja,Neutral
4836,musim hujan kan biasa dr tahun ke tahun begitu?!,Neutral
4837,harusnya cara nya bisa biasa aja. bener bener bikin speechless. gilaa,Neutral
4838,"lama tidak mengobrol juga. kabar gak baik, hbu?",Neutral
4839,"mager, seperti biasa",Neutral
4840,biasanya makan nasduk sekarang makan bubur,Neutral
4841,gicafe kopi ginseng stamina pesan : pin bb : d68681f0 wa : 085252552807,Neutral
4842,say! biasa bioskop tuh buka jam berapa si?,Neutral
4843,meski sudah tiada jasa glenn fredly dalam industri musik tanah air sangat luar biasa. karya-karya glenn fredly yang diciptakan glenn fredly sampai saat ini terus mendapatkan hati di masyarakat indonesia.,Neutral
4844,"bingung cari souvenir untuk acara kantor anda?? pakai saja tas ransel batik dari kami, only rp. 30.00,- / pcs..hemat, murah, bernilai, dan 100% indonesia..call me 085643325959",Neutral
4845,gapapa udh biasa mandiri dari kecill,Neutral
4846,solusi gemuk sehat ya mr pro pesan pin bb d3ab1394 wa 089523185997,Neutral
4847,"tempel stiker di kaca belakang mobil boleh saja, asal jangan penuh",Neutral
4848,"imam al-barbahari rahimahullah: jika engkau melihat seseorang duduk bersama ahli bidaah, ingatkan dan beri tahu dia. jika ia masih saja duduk bersama ahli bidaah setelah mengetahuinya, jauhilah dia karena sesungguhnya dia adalah pengikut hawa nafsu syarhus sunnah 144/121",Neutral
4849,"ketika kamu berharap yang terbaik tapi kamu hanya mendapat yg biasa, bersyukurlah kamu bukan yg terburuk.",Neutral
4850,okok. w gatau kabar covid begimana si skrg,Neutral
4851,"awalnya pengen nonton, tapi reviewnya gitu. ada yg bilang beberapa scene ga bisa nyampe klimaks jadi ga kerasa problemnya. apa bisa jadi juga karena udh kebal (mati rasa) jadi biasa aja wkwkw",Neutral
4852,tidak biasa sekali sikapmu bre,Neutral
4853,"enggak begitu suka susu. kamu saja mungkin yg minum susu, biar makin bongsor.",Neutral
4854,"semoga lancar lancar saja,lanjut pekerjaan yg kemarin.",Neutral
4855,begitu pindah ke dokter cowo yg seusia dia (sampe skrg ama ni dokter) yaa ga ada tuh judge ini itu. di support abis abisan apapun keputusan ibunya.. soal perkembangan solutif. soal makan solutifnya luar biasa.. emaknya keluar ruang dokter dengan muka happy krn dpt solusi.,Neutral
4856,kemarin kaya biasa aja jaa,Neutral
4857,pagi ce.. udah normal kah tweetnya ?,Neutral
4858,sabar yah orang kecil kyk kita mah dah biasa ditinggal,Neutral
4859,"emang kagak biasa nih pelet, sakti amat dah",Neutral
4860,"pakai akal sehat saja sebenarnya surah cukup kok dalam persoalan ini, tidak peelu selalu merujuk ke dalil agama yang tidak setiap orang mampu melakukannya..",Neutral
4861,semoga bisa cepat pulih,Neutral
4862,"mereka yang ingin berkerumun, kami tetap menghimbau untuk tetap dirumah saja. mungkin itu adalah wujud kerinduan mereka kepada kami. semoga kita selalu diberi kesehatan aku meh gawe kaos tak sablon tulisan ngonokui, wangun mboten?",Neutral
4863,"gapapa fisik ku memang biasa saja tidak ada yang mebuat menarik dan banyak kekurangan dalam segala bidang, setidaknya tidak gagal dalam mencari materi. ga semua yang diinginkan terwujud fokus saja mencari sebanyak2nya. bukannya aku dulu ingin independen ?",Neutral
4864,dan apa bila 1 trilyun saja uang di sumbangkan utk pendidikan membantu siswa siswa yg blm bisa bayar sekolah tentunya bermanfaat sekali.. meringan kan pungli di sekolah negri ..agar tak terbeban kan kpd siswa tak mampu.. biaya pembangunan ruang kls biaya guru honorer dll dll,Neutral
4865,ga nikah aj aku klo nurutin ini maaf saya cuma wanita biasa yang kurang ilmu agama,Neutral
4866,hotel2 di ring 1 malioboro akan teriak. dan saya jd penonton saja.,Neutral
4867,"mohon izin memastikan kembali, kurikulum yang diisi hanya sampai semester 5 saja kan min?",Neutral
4868,"kasusnya akan muter2 begitu saja, karena merekalah yang megang kendali saat ini.",Neutral
4869,"kalo udh malem harusnya tidur saja fin, gue nulis apa sih gk jelas wkwkwk",Neutral
4870,dimaklum saja.. mmg brutal,Neutral
4871,"sebenarnya saksi itu adalah orang yg mengetahui atau orang yg ber angan angan saja dgn berbagai narasi kemungkinan? kok, radak terkoyak nalar ini.",Neutral
4872,"hai kak, maaf untuk pengalamannya ya. terkait muncul pop up pada layar hp kami sarankan untuk dapat cek setting kemudian cek pesan siaran lalu di off kan, jika masih berkendala kami sarankan lepas pasang kartu kemudian coba kembali ya. salam.^nay",Neutral
4873,"kabar gembira untuk kita semua, kulit manggis kini ada ekstraknya, mastin hadir dan rawat tubuh kita jadikan hari ini hari mastin, tampil bersinar membuatku bahagia badan sehat rahasia mastin herbal, rahasia alam dari indonesia penuh pesona pesona mastin.. mastiinn good~~",Neutral
4874,tapi sumpah gua kalo galau jg malah dengerin lagu hiphop/rock klo lagu galau malah lg biasa aja,Neutral
4875,nasi biasa di canpur sambal cikur sangrai,Neutral
4876,ketauan deh biasa searching di search barnya,Neutral
4877,kita ikuti saja wan abud mentok sampai dimana ..,Neutral
4878,mencoba santai meskipun hectic parah,Neutral
4879,"wkwk sama nderr tapi aku santai aja sih soalnya ada jaehyun, tmn rl ku yg ngatain q galakun pun cowonya modelan .. ah sudahlah",Neutral
4880,jangan pernah merendahkan diri sendiri karena kita itu luar biasaa,Neutral
4881,gue baru bangun tidur dan semalem tidur cepat krn g enak badan batuk pilek tau2 bangun denger denis bikin pengumuman kontrak sdh habis makin nambah sakit vine masih diem ampe skrng g keluarin pengumuman juga kah? agensi anehsemoga baik2 saja,Neutral
4882,"benda normal, nk malu apa",Neutral
4883,sakit perutnya luar biasa bikin meringis,Neutral
4884,"3. sementara utk 6 sampel, diambil 2 relatif dekat transportasi massal (dibawah 1 km - tergantung posisi rumah) smtr 4 lokasi jauh (2 km) atau tanpa opsi transportasi massal (kecuali citra raya cikupa ada bis feeder swasta). dari lokasi saja, tentu sdh condong ke non transit",Neutral
4885,"kemarin malam sehat saja dan tidurpun pulas. kok tadi malam timbul sakit sekali rasa badan sampai susah tidur. baru bisa tidur pas subuh, ehh jam 6 malah ada yang nelpon.",Neutral
4886,berita pagi ini cukup membosankan tapi gpp dapat informasi terupdate jadinya,Neutral
4887,biasa terjadi di ekon ekon tidak berpolowers,Neutral
4888,amanah yg bagus. bismillah ..,Neutral
4889,"bagaimana bisa memahami kalau hanya hapal saja, sedang yg menterjemahkan org lain yg belum tentu benar 100%",Neutral
4890,open santai ya,Neutral
4891,"ga tau, ga ada kabar",Neutral
4892,ya sprti biasa.kerja kerja dan kerja..,Neutral
4893,hyper itu masalah bawaan diri dia karena manusia itu ada yg nafsunya hyper ada yg biasa aja sedang menggauli istri dgn penuh kasih sayang itu perlakuan kewajiban semua suami jadi gak masuk pertanyaannya hyper sama menggauli dengan kasih sayang itu gak masuk,Neutral
4894,manusia normal = ingin menjadi anime,Neutral
4895,"summit adalah konferensi untuk pengembang, peneliti, dan pembuat yang membangun summit akan menjadi kesempatan luar biasa untuk belajar dan terhubung dengan para pemimpin puncak di space",Neutral
4896,dapatkan buku pesan di chat dan temukan kesayanganmu di toko daring kami di: shopee tokopedia,Neutral
4897,apa kabar ya pak raimu din a¿?,Neutral
4898,ready dadakan yah main santai open bo buat bayar kamar hotel,Neutral
4899,"percayalah tidak ada wanita yang baik-baik saja, ketika mengetahui pasangannya berkomunikasi dengan mantannya",Neutral
4900,"rumit, kata pertama yg terlintas di kepala tiap ada karya oriol paulo yg keluar. krn kali ini series, kegilaannya lebih parah dari biasa dgn durasi yg lebih panjang dari kebanyakan film yg dia buat sebelumnya.",Neutral
4901,"sedikit kepikiran, kereta saja bisa begitu; apalagi hidup manusia. jika ada yang ""menghambat"" hidup seseorang, secara sadar atau tidak sadar maupun langsung tidak langsung mereka juga menghambat hidup orang lain.",Neutral
4902,ibu gurunya menjelaskan siswanya biasa saja tidur ngumpet,Neutral
4903,gak sedih. biasa aja. kesel juga engga. tapi air mata tiba-tiba keluar padahal feeling lagi kosong haha. gilss.,Neutral
4904,banguna dapet kabar baik,Neutral
4905,"biasa dia yang beliin makanan, sekarang… tidak ada siapapun",Neutral
4906,"alhamdulillah dia sehat baik-baik saja.. mau titip salam? nnti saya sampaikan..,,",Neutral
4907,"bukan karena agamamu tp mungkin komunikasimu yg jelek , materi yg kamu sampaikan cenderung meng- aduk2 persatuan dn kesatuan umat, kebersamaan dan dan tenggang rasa umat , toleransi dan persaudaraan umat bahkan bukan saja umat islam tp jg non islam mawas diri dan bermuhasabahlan",Neutral
4908,luar biasa.. parah,Neutral
4909,"sebenernya udah ga cenggeng ko ndii.. cuma aku sebel kalo lagi ngerasain perasaan kaya gini ndi daann biasa nya kalo aku lagi kaya gini kamu yg nenangin, tapi nyata ndiisekarang pun kamu masih suka nenangin yakan ndi ? tapi dari atas sana",Neutral
4910,"ia..namun kita juga tau dua label itu bukan sekedar permainan politik saja. namun ad fakta2 yg kit harus sadari ""rasa"" politik saat ini arahnya kmn.",Neutral
4911,emang biasa aja sih makan steak tapi kan itu sesuatu yang mahal buat kami yang berpenghasilan umr,Neutral
4912,biasa dirapel ya makannya?,Neutral
4913,"siap, kak ubi! nanti aku teriakin nama kak ubi kalau papasan, hihi. enggak seimut itu padahala” sudah, kak! tinggal pesan id card aja.",Neutral
4914,"pedri : ""atletico? merekaa akan keluar untuk menekan seperti biasa dan mencuri bola dari lapangan lawan. mereka memberikan banyak intensitas dalam permainan. kami berharap untuk menguasai bola dan memainkan permainan kami.",Neutral
